tran_type,description,start_tran_date,start_tran_time,end_tran_date,end_tran_time,employee_id,control_number,line_number,control_number_2,outside_id,wh_id,location_id,hu_id,num_items,item_number,lot_number,uom,tran_qty,wh_id_2,location_id_2,verify_status,employee_id_2,routing_code,hu_id_2,return_disposition,elapsed_time,log_id,group_id,afi_package_rate,Wh_id_3,equipment_zone,Volume
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:07,4/26/2026,1/1/1900 5:07,50957,MCCU3045621,7,P2V1T87,,335,D014,39400984,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695288,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:28,4/26/2026,1/1/1900 2:28,50957,FBLU0071202,1,P2V3899,,335,D025,39401127,0,T637-3,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150682210,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:22,4/26/2026,1/1/1900 2:22,50957,FBLU0071202,1,P2V3899,,335,D025,39401114,0,T637-20,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150681289,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:21,4/26/2026,1/1/1900 5:21,50870,EISU946810,3,P2V1R86,,335,D018,39400871,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697448,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:01,4/26/2026,1/1/1900 0:01,50870,IMTU9073853,4,P2V0S97,,335,D017,39400824,0,B680-57,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,0,150670569,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:19,4/26/2026,1/1/1900 5:19,50526,SKHU9412759,1,P2V3B65,,335,D016,39386430,0,B602-157,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150697139,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:18,4/26/2026,1/1/1900 3:18,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401104,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687013,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:22,4/26/2026,1/1/1900 2:22,50957,FBLU0071202,2,P2V3899,,335,D025,39401113,0,T637-20,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150681233,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:03,4/26/2026,1/1/1900 0:03,50870,IMTU9073853,2,P2V0S97,,335,D017,39400829,0,B680-46,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,10,150671219,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:23,4/26/2026,1/1/1900 2:23,50957,FBLU0071202,1,P2V3899,,335,D025,39401117,0,T637-3,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150681377,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:41,4/26/2026,1/1/1900 1:41,50526,HDMU6733440,2,P2V2L65,,335,D021,39386520,0,T468-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677435,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:08,4/26/2026,1/1/1900 3:00,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,9970535,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,3175,150685163,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:00,4/26/2026,1/1/1900 3:00,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,9970535,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685164,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,3940265,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700503,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,7790146,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700501,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:14,4/26/2026,1/1/1900 5:14,50870,EISU946810,3,P2V1R86,,335,D018,39400859,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150695973,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:59,4/26/2026,1/1/1900 2:59,50964,MEDU9502677,12,P2V3B73,,335,D043,,0,1800512,5.03953E+11,,1,,FOOT50964,,50964,,5690716,0,0,150684997,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:40,4/26/2026,1/1/1900 1:40,50526,HDMU6733440,2,P2V2L65,,335,D021,39386521,0,T459-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677373,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:14,4/26/2026,1/1/1900 5:14,50870,EISU946810,3,P2V1R86,,335,D018,39400859,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150695987,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:41,4/26/2026,1/1/1900 2:41,50526,SITU9073411,1,P2V3X02,,335,D027,39386496,0,B697-31,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,10,150683206,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:50,4/26/2026,1/1/1900 1:50,50526,HDMU6733440,6,P2V2L65,,335,D021,39386509,0,T468-7,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150678402,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:04,4/26/2026,1/1/1900 2:04,50964,CAIU4487964,9,P2V4R61,,335,D041,,0,8400225,5.03953E+11,,1,,FOOT50964,,50964,,5694613,0,0,150679731,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:57,4/26/2026,1/1/1900 3:57,50870,UETU5795621,2,P2V3B52,,335,D029,39400848,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150689079,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:55,4/26/2026,1/1/1900 3:55,50870,UETU5795621,2,P2V3B52,,335,D029,39400842,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688815,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:30,4/26/2026,1/1/1900 3:30,50957,FFAU1123872,2,P2V3D72,,335,D031A,39401097,0,D612-01,6.31051E+11,,1,,FOOT50957,R,50957,,5690847,0,0,150688188,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:40,4/26/2026,1/1/1900 2:40,50526,SITU9073411,1,P2V3X02,,335,D027,39386499,0,B697-31,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,0,150683042,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,6100477,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689591,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:19,4/26/2026,1/1/1900 5:19,50870,EISU946810,3,P2V1R86,,335,D018,39400869,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697208,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:37,4/26/2026,1/1/1900 5:37,50957,NSSU7030794,2,P2V4J87,,335,D023,39401001,0,D764-35,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,0,150699043,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:27,4/26/2026,1/1/1900 4:27,50526,TCKU7984372,5,P2V3W69,,335,D033,39386415,0,B922-56,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,0,150691334,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,U1400046,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689618,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:24,4/26/2026,1/1/1900 0:24,50857,MEDU9517532,14,P2V3D74,,335,D039,,0,8721417,5.03953E+11,,1,,FOOT50857,,50857,,5690839,0,0,150674298,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:59,4/26/2026,1/1/1900 2:59,50964,MEDU9502677,12,P2V3B73,,335,D043,,0,9810435,5.03953E+11,,1,,FOOT50964,,50964,,5690716,0,0,150684995,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:14,4/26/2026,1/1/1900 5:14,50870,EISU946810,2,P2V1R86,,335,D018,39400858,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150695906,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:03,4/26/2026,1/1/1900 5:03,50957,MCCU3045621,8,P2V1T87,,335,D014,39400967,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150694316,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:49,4/26/2026,1/1/1900 1:49,50526,HDMU6733440,3,P2V2L65,,335,D021,39386510,0,T468-7,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150678320,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,9360579,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700636,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:41,4/26/2026,1/1/1900 2:41,50526,SITU9073411,1,P2V3X02,,335,D027,39386497,0,B697-31,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,0,150683227,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:01,4/26/2026,1/1/1900 3:01,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,5240418,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685177,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,9210477,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700613,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:36,4/26/2026,1/1/1900 5:36,50957,NSSU7030794,1,P2V4J87,,335,D023,39400997,0,T679-9,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,0,150698823,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:04,4/26/2026,1/1/1900 5:04,50957,MCCU3045621,7,P2V1T87,,335,D014,39400973,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150694923,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:17,4/26/2026,1/1/1900 5:17,50870,EISU946810,3,P2V1R86,,335,D018,39400864,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150696593,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,9212127,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700571,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:04,4/26/2026,1/1/1900 2:04,50964,CAIU4487964,9,P2V4R61,,335,D041,,0,8281525,5.03953E+11,,1,,FOOT50964,,50964,,5694613,0,0,150679808,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:27,4/26/2026,1/1/1900 4:27,50526,TCKU7984372,6,P2V3W69,,335,D033,39386414,0,B922-58,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,0,150691299,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:17,4/26/2026,1/1/1900 3:17,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401105,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150686952,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:36,4/26/2026,1/1/1900 4:36,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,6590731,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692212,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:38,4/26/2026,1/1/1900 1:38,50526,HDMU6733440,4,P2V2L65,,335,D021,39386525,0,T468-00,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677225,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:19,4/26/2026,1/1/1900 5:19,50870,EISU946810,4,P2V1R86,,335,D018,39400868,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697057,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:56,4/26/2026,1/1/1900 3:56,50870,UETU5795621,2,P2V3B52,,335,D029,39400844,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688906,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:36,4/26/2026,1/1/1900 5:36,50957,NSSU7030794,5,P2V4J87,,335,D023,39401002,0,D764-35,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,0,150698956,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:37,4/26/2026,1/1/1900 5:37,50957,NSSU7030794,2,P2V4J87,,335,D023,39401000,0,D764-35,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,23,150699055,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:17,4/26/2026,1/1/1900 5:17,50870,EISU946810,3,P2V1R86,,335,D018,39400864,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150696615,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:07,4/26/2026,1/1/1900 2:07,50857,MEDU9522544,4,P2V3628,,335,D037,,0,6590657,5.03953E+11,,1,,FOOT50857,,50857,,5690241,0,0,150680290,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:54,4/26/2026,1/1/1900 3:54,50870,UETU5795621,1,P2V3B52,,335,D029,39400837,0,B602-157,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688630,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:03,4/26/2026,1/1/1900 5:03,50957,MCCU3045621,8,P2V1T87,,335,D014,39400969,0,D947-01A,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150693888,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:19,4/26/2026,1/1/1900 5:19,50870,EISU946810,4,P2V1R86,,335,D018,39400868,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697081,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:09,4/26/2026,1/1/1900 2:09,50870,TRHU4730665,1,P2V3935,,335,D023,39400939,0,T736-3,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,0,150680519,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:36,4/26/2026,1/1/1900 5:36,50957,NSSU7030794,5,P2V4J87,,335,D023,39400996,0,T679-9,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,0,150698863,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:37,4/26/2026,1/1/1900 5:37,50957,NSSU7030794,2,P2V4J87,,335,D023,39401000,0,D764-35,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,0,150699057,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:01,4/26/2026,1/1/1900 3:01,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,2520635,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685203,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:04,4/26/2026,1/1/1900 2:04,50964,CAIU4487964,9,P2V4R61,,335,D041,,0,3880529,5.03953E+11,,1,,FOOT50964,,50964,,5694613,0,0,150679792,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:23,4/26/2026,1/1/1900 5:23,50526,SKHU9412759,4,P2V3B65,,335,D016,39386487,0,B602-46,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150697843,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:01,4/26/2026,1/1/1900 5:01,50964,ITLU2000000,6,P2V4T80,,335,D034,,0,3940265,5.03953E+11,,1,,FOOT50964,,50964,,5694897,0,0,150693668,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:22,4/26/2026,1/1/1900 5:22,50526,SKHU9412759,5,P2V3B65,,335,D016,39386490,0,B602-46,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150697734,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:20,4/26/2026,1/1/1900 3:20,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401100,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687375,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:04,4/26/2026,1/1/1900 2:04,50964,CAIU4487964,9,P2V4R61,,335,D041,,0,3990525,5.03953E+11,,1,,FOOT50964,,50964,,5694613,0,0,150679800,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:00,4/26/2026,1/1/1900 0:00,50870,IMTU9073853,9,P2V0S97,,335,D017,39400816,0,B680-99,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,0,150670327,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:25,4/26/2026,1/1/1900 2:25,50957,FBLU0071202,1,P2V3899,,335,D025,39401112,0,T637-3,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150681482,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:41,4/26/2026,1/1/1900 1:41,50526,HDMU6733440,2,P2V2L65,,335,D021,39386520,0,T468-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677441,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:07,4/26/2026,1/1/1900 2:07,50870,TRHU4730665,1,P2V3935,,335,D023,39400946,0,T736-3,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,0,150680112,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:00,4/26/2026,1/1/1900 3:00,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,9970535,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685170,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:08,4/26/2026,1/1/1900 5:08,50957,MCCU3045621,7,P2V1T87,,335,D014,39400989,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,13,150695515,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,9210477,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700622,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,9210477,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700611,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:41,4/26/2026,1/1/1900 2:41,50526,SITU9073411,1,P2V3X02,,335,D027,39386495,0,B697-31,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,10,150683180,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:44,4/26/2026,1/1/1900 1:44,50526,HDMU6733440,5,P2V2L65,,335,D021,39386518,0,T459-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677516,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:15,4/26/2026,1/1/1900 5:15,50870,EISU946810,1,P2V1R86,,335,D018,39400861,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150696125,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:54,4/26/2026,1/1/1900 3:54,50870,UETU5795621,2,P2V3B52,,335,D029,39400839,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688678,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,6100446,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673231,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:25,4/26/2026,1/1/1900 2:25,50957,FBLU0071202,1,P2V3899,,335,D025,39401112,0,T637-3,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150681484,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:00,4/26/2026,1/1/1900 4:00,50870,UETU5795621,2,P2V3B52,,335,D029,39400856,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,4,150689301,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:23,4/26/2026,1/1/1900 3:23,50957,FFAU1123872,2,P2V3D72,,335,D031A,39401092,0,D5831-225,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687820,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:19,4/26/2026,1/1/1900 3:19,50957,FFAU1123872,3,P2V3D72,,335,D031A,39401102,0,D612-00,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687125,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:28,4/26/2026,1/1/1900 2:28,50957,FBLU0071202,1,P2V3899,,335,D025,39401127,0,T637-3,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150682230,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,4340317,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689629,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:21,4/26/2026,1/1/1900 5:21,50870,EISU946810,3,P2V1R86,,335,D018,39400872,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697589,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:09,4/26/2026,1/1/1900 5:09,50957,MCCU3045621,2,P2V1T87,,335,D014,39400994,0,B947-56,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695628,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:37,4/26/2026,1/1/1900 4:37,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,4450525,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692259,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,4340317,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689638,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:36,4/26/2026,1/1/1900 1:36,50526,HDMU6733440,1,P2V2L65,,335,D021,39386529,0,T459-20,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677117,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:38,4/26/2026,1/1/1900 2:38,50526,SITU9073411,2,P2V3X02,,335,D027,39386507,0,B697-58,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,0,150682745,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:14,4/26/2026,1/1/1900 5:14,50870,EISU946810,3,P2V1R86,,335,D018,39400859,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,1,150695992,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:03,4/26/2026,1/1/1900 5:03,50957,MCCU3045621,7,P2V1T87,,335,D014,39400976,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150694352,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:08,4/26/2026,1/1/1900 2:08,50870,TRHU4730665,1,P2V3935,,335,D023,39400942,0,T736-20,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,10,150680423,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:35,4/26/2026,1/1/1900 5:35,50957,NSSU7030794,3,P2V4J87,,335,D023,39401003,0,T679-9,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,0,150698701,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:10,4/26/2026,1/1/1900 2:10,50870,TRHU4730665,1,P2V3935,,335,D023,39400937,0,T736-3,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,12,150680652,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:21,4/26/2026,1/1/1900 2:21,50957,FBLU0071202,3,P2V3899,,335,D025,39401111,0,T736-20,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150681169,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:18,4/26/2026,1/1/1900 5:18,50526,SKHU9412759,1,P2V3B65,,335,D016,39405328,0,B602-157,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150696800,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:37,4/26/2026,1/1/1900 4:37,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,4450425,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692287,0,,335,A3ALL,1
